#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示時に掛ける数,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
61001783,[火/暗]魔攻弱化 極 Lv3,FIRE/DARK WEAKEN,火/暗屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001783,
61001791,[冰/風]魔攻弱化 極 Lv1,ICE/WIND WEAKEN,冰/風屬性魔法傷害下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001791,
61001792,[冰/風]魔攻弱化 極 Lv2,ICE/WIND WEAKEN,冰/風屬性魔法傷害下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001792,
61001793,[冰/風]魔攻弱化 極 Lv3,ICE/WIND WEAKEN,冰/風屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001793,
61001801,[冰/光]魔攻弱化 極 Lv1,ICE/LIGHT WEAKEN,冰/光屬性魔法傷害下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001801,
61001802,[冰/光]魔攻弱化 極 Lv2,ICE/LIGHT WEAKEN,冰/光屬性魔法傷害下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001802,
61001803,[冰/光]魔攻弱化 極 Lv3,ICE/LIGHT WEAKEN,冰/光屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001803,
61001811,[冰/暗]魔攻弱化 極 Lv1,ICE/DARK WEAKEN,冰/暗屬性魔法傷害下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001811,
61001812,[冰/暗]魔攻弱化 極 Lv2,ICE/DARK WEAKEN,冰/暗屬性魔法傷害下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001812,
61001813,[冰/暗]魔攻弱化 極 Lv3,ICE/DARK WEAKEN,冰/暗屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001813,
61001821,[風/光]魔攻弱化 極 Lv1,WIND/LIGHT WEAKEN,風/光屬性魔法傷害下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001821,
61001822,[風/光]魔攻弱化 極 Lv2,WIND/LIGHT WEAKEN,風/光屬性魔法傷害下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001822,
61001823,[風/光]魔攻弱化 極 Lv3,WIND/LIGHT WEAKEN,風/光屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001823,
61001831,[風/暗]魔攻弱化 極 Lv1,WIND/DARK WEAKEN,風/暗屬性魔法傷害下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001831,
61001832,[風/暗]魔攻弱化 極 Lv2,WIND/DARK WEAKEN,風/暗屬性魔法傷害下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001832,
61001833,[風/暗]魔攻弱化 極 Lv3,WIND/DARK WEAKEN,風/暗屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001833,
61001841,[光/暗]魔攻弱化 極 Lv1,LIGHT/DARK WEAKEN,光/暗屬性魔法傷害下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001841,
61001842,[光/暗]魔攻弱化 極 Lv2,LIGHT/DARK WEAKEN,光/暗屬性魔法傷害下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001842,
61001843,[光/暗]魔攻弱化 極 Lv3,LIGHT/DARK WEAKEN,光/暗屬性魔法傷害下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001843,
61001851,[火/冰]物防弱化 極 Lv1,FIRE/ICE DECAY,火/冰屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001851,
61001852,[火/冰]物防弱化 極 Lv2,FIRE/ICE DECAY,火/冰屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001852,
61001853,[火/冰]物防弱化 極 Lv3,FIRE/ICE DECAY,火/冰屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001853,
61001861,[火/風]物防弱化 極 Lv1,FIRE/WIND DECAY,火/風屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001861,
61001862,[火/風]物防弱化 極 Lv2,FIRE/WIND DECAY,火/風屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001862,
61001863,[火/風]物防弱化 極 Lv3,FIRE/WIND DECAY,火/風屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001863,
61001871,[火/光]物防弱化 極 Lv1,FIRE/LIGHT DECAY,火/光屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001871,
61001872,[火/光]物防弱化 極 Lv2,FIRE/LIGHT DECAY,火/光屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001872,
61001873,[火/光]物防弱化 極 Lv3,FIRE/LIGHT DECAY,火/光屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001873,
61001881,[火/暗]物防弱化 極 Lv1,FIRE/DARK DECAY,火/暗屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001881,
61001882,[火/暗]物防弱化 極 Lv2,FIRE/DARK DECAY,火/暗屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001882,
61001883,[火/暗]物防弱化 極 Lv3,FIRE/DARK DECAY,火/暗屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001883,
61001891,[冰/風]物防弱化 極 Lv1,ICE/WIND DECAY,冰/風屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001891,
61001892,[冰/風]物防弱化 極 Lv2,ICE/WIND DECAY,冰/風屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001892,
61001893,[冰/風]物防弱化 極 Lv3,ICE/WIND DECAY,冰/風屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001893,
61001901,[冰/光]物防弱化 極 Lv1,ICE/LIGHT DECAY,冰/光屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001901,
61001902,[冰/光]物防弱化 極 Lv2,ICE/LIGHT DECAY,冰/光屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001902,
61001903,[冰/光]物防弱化 極 Lv3,ICE/LIGHT DECAY,冰/光屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001903,
61001911,[冰/暗]物防弱化 極 Lv1,ICE/DARK DECAY,冰/暗屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001911,
61001912,[冰/暗]物防弱化 極 Lv2,ICE/DARK DECAY,冰/暗屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001912,
61001913,[冰/暗]物防弱化 極 Lv3,ICE/DARK DECAY,冰/暗屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001913,
61001921,[風/光]物防弱化 極 Lv1,WIND/LIGHT DECAY,風/光屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001921,
61001922,[風/光]物防弱化 極 Lv2,WIND/LIGHT DECAY,風/光屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001922,
61001923,[風/光]物防弱化 極 Lv3,WIND/LIGHT DECAY,風/光屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001923,
61001931,[風/暗]物防弱化 極 Lv1,WIND/DARK DECAY,風/暗屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001931,
61001932,[風/暗]物防弱化 極 Lv2,WIND/DARK DECAY,風/暗屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001932,
61001933,[風/暗]物防弱化 極 Lv3,WIND/DARK DECAY,風/暗屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001933,
61001941,[光/暗]物防弱化 極 Lv1,LIGHT/DARK DECAY,光/暗屬性物理防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001941,
61001942,[光/暗]物防弱化 極 Lv2,LIGHT/DARK DECAY,光/暗屬性物理防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001942,
61001943,[光/暗]物防弱化 極 Lv3,LIGHT/DARK DECAY,光/暗屬性物理防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001943,
61001951,[火/冰]魔防弱化 極 Lv1,FIRE/ICE DECAY,火/冰屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001951,
61001952,[火/冰]魔防弱化 極 Lv2,FIRE/ICE DECAY,火/冰屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001952,
61001953,[火/冰]魔防弱化 極 Lv3,FIRE/ICE DECAY,火/冰屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001953,
61001961,[火/風]魔防弱化 極 Lv1,FIRE/WIND DECAY,火/風屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001961,
61001962,[火/風]魔防弱化 極 Lv2,FIRE/WIND DECAY,火/風屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001962,
61001963,[火/風]魔防弱化 極 Lv3,FIRE/WIND DECAY,火/風屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001963,
61001971,[火/光]魔防弱化 極 Lv1,FIRE/LIGHT DECAY,火/光屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001971,
61001972,[火/光]魔防弱化 極 Lv2,FIRE/LIGHT DECAY,火/光屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001972,
61001973,[火/光]魔防弱化 極 Lv3,FIRE/LIGHT DECAY,火/光屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001973,
61001981,[火/暗]魔防弱化 極 Lv1,FIRE/DARK DECAY,火/暗屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001981,
61001982,[火/暗]魔防弱化 極 Lv2,FIRE/DARK DECAY,火/暗屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001982,
61001983,[火/暗]魔防弱化 極 Lv3,FIRE/DARK DECAY,火/暗屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001983,
61001991,[冰/風]魔防弱化 極 Lv1,ICE/WIND DECAY,冰/風屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001991,
61001992,[冰/風]魔防弱化 極 Lv2,ICE/WIND DECAY,冰/風屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001992,
61001993,[冰/風]魔防弱化 極 Lv3,ICE/WIND DECAY,冰/風屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61001993,
61002001,[冰/光]魔防弱化 極 Lv1,ICE/LIGHT DECAY,冰/光屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002001,
61002002,[冰/光]魔防弱化 極 Lv2,ICE/LIGHT DECAY,冰/光屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002002,
61002003,[冰/光]魔防弱化 極 Lv3,ICE/LIGHT DECAY,冰/光屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002003,
61002011,[冰/暗]魔防弱化 極 Lv1,ICE/DARK DECAY,冰/暗屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002011,
61002012,[冰/暗]魔防弱化 極 Lv2,ICE/DARK DECAY,冰/暗屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002012,
61002013,[冰/暗]魔防弱化 極 Lv3,ICE/DARK DECAY,冰/暗屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002013,
61002021,[風/光]魔防弱化 極 Lv1,WIND/LIGHT DECAY,風/光屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002021,
61002022,[風/光]魔防弱化 極 Lv2,WIND/LIGHT DECAY,風/光屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002022,
61002023,[風/光]魔防弱化 極 Lv3,WIND/LIGHT DECAY,風/光屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002023,
61002031,[風/暗]魔防弱化 極 Lv1,WIND/DARK DECAY,風/暗屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002031,
61002032,[風/暗]魔防弱化 極 Lv2,WIND/DARK DECAY,風/暗屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002032,
61002033,[風/暗]魔防弱化 極 Lv3,WIND/DARK DECAY,風/暗屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002033,
61002041,[光/暗]魔防弱化 極 Lv1,LIGHT/DARK DECAY,光/暗屬性魔法防禦下降效果5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002041,
61002042,[光/暗]魔防弱化 極 Lv2,LIGHT/DARK DECAY,光/暗屬性魔法防禦下降效果7%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002042,
61002043,[光/暗]魔防弱化 極 Lv3,LIGHT/DARK DECAY,光/暗屬性魔法防禦下降效果12%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002043,
61002051,[火/冰]治療熟達 極 Lv1,FIRE/ICE MEDIC,火/冰屬性回復效果3%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002051,
61002052,[火/冰]治療熟達 極 Lv2,FIRE/ICE MEDIC,火/冰屬性回復效果4.5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002052,
61002053,[火/冰]治療熟達 極 Lv3,FIRE/ICE MEDIC,火/冰屬性回復效果8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002053,
61002061,[火/風]治療熟達 極 Lv1,FIRE/WIND MEDIC,火/風屬性回復效果3%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002061,
61002062,[火/風]治療熟達 極 Lv2,FIRE/WIND MEDIC,火/風屬性回復效果4.5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002062,
61002063,[火/風]治療熟達 極 Lv3,FIRE/WIND MEDIC,火/風屬性回復效果8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002063,
61002071,[火/光]治療熟達 極 Lv1,FIRE/LIGHT MEDIC,火/光屬性回復效果3%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002071,
61002072,[火/光]治療熟達 極 Lv2,FIRE/LIGHT MEDIC,火/光屬性回復效果4.5%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002072,
61002073,[火/光]治療熟達 極 Lv3,FIRE/LIGHT MEDIC,火/光屬性回復效果8%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002073,
61002081,[火/暗]治療熟達 極 Lv1,FIRE/DARK MEDIC,火/暗屬性回復效果3%上升,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002081,
